Constituent ID,Gift Amount 17-18,Gift Count 17-18,Gift Amount 16-17,Gift Count 16-17,Gift Amount 15-16,Gift Count 15-16,Gift Amount 14-15,Gift Count 14-15,Gift Amount 13-14,Gift Count 13-14,Gift Amount 12-13,Gift Count 12-13,Gift Amount 11-12,Gift Count 11-12,Gift Amount 10-11,Gift Count 10-11,Gift Amount 09-10,Gift Count 09-10,Gift Amount 08-09,Gift Count 08-09,Lifetime Giving,Appeals in 17-18,Appeals in 16-17,Appeals in 15-16,Appeals in 14-15,Appeals in 13-14,Appeals in 12-13,Appeals in 11-12,Appeals in 10-11,Appeals in 09-10,Appeals in 08-09,Zip Code,Board Member,Business,Captial Campaign Steering Committee,Client,Congregation Group,Congregation,CoC Member,Donor,EECM Staff,Family Foundation,Former CoC Member,Friend,Government,H Event Invitee,Hospital,Keeper,Major Donor,Mid-level Donor,Polititian,Prospect,Vendor,Volunteer,Young Professional,Congregation Affiliation,Email Domain,Spouse?,Primary Phone Area Code
9530,$0.00 ,0,$0.00 ,0,$100.00 ,1,$50.00 ,1,$225.00 ,3,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$375.00 ,3,0,1,0,0,0,4,2,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Calvary Episcopal Church,,,412
20374,$0.00 ,0,$0.00 ,0,$40.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$85.00 ,2,0,0,0,0,0,4,2,3,2,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,412
18339,$0.00 ,0,$0.00 ,0,$200.00 ,2,$30.49 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$330.00 ,1,$100.00 ,1,"$1,000.49 ",3,0,1,0,0,0,4,2,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Religious Society of Friends,@att.net,,412
9956,$0.00 ,0,$0.00 ,0,$200.00 ,2,$250.00 ,1,$400.00 ,3,$300.00 ,2,$400.00 ,3,$225.00 ,2,$200.00 ,1,$200.00 ,1,"$2,275.00 ",2,0,1,0,0,0,5,3,3,2,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@earthlink.net,y,412
19139,$0.00 ,0,$25.00 ,1,$0.00 ,0,$100.00 ,1,$0.00 ,0,$100.00 ,1,$50.00 ,1,$50.00 ,1,$25.00 ,1,$25.00 ,1,$650.00 ,2,0,1,0,0,0,4,3,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,St Raphael's,,y,412
18302,$0.00 ,0,$10.00 ,1,$15.00 ,1,$0.00 ,0,$30.00 ,2,$15.00 ,1,$15.00 ,1,$0.00 ,0,$15.00 ,1,$10.00 ,1,$120.00 ,2,0,0,0,0,0,4,2,3,2,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,412
14829,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,y,412
9403,$200.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$625.00 ,1,0,2,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,y,412
19522,$35.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,1,0,0,0,4,2,2,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Temple Sinai Congregation,,y,412
16661,"$1,000.00 ",1,"$1,000.00 ",1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$2,000.00 ",0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@msn.com,y,412
14839,$100.00 ,1,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,3,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,412
18961,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,$100.00 ,1,"$2,438.50 ",1,0,1,0,0,0,4,4,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Sacred Heart Parish,@aol.com,,412
19187,$210.00 ,1,"$1,802.25 ",7,"$3,445.00 ",11,$810.00 ,5,"$3,025.00 ",9,"$2,650.00 ",8,"$2,640.00 ",7,"$1,660.00 ",8,"$1,620.00 ",11,"$1,485.00 ",9,"$28,682.25 ",1,0,1,0,0,0,2,1,4,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,St Andrew's Episcopal Church,@verizon.net,y,412
21950,$100.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$20.00 ,1,$20.00 ,1,$0.00 ,0,$45.00 ,2,$65.00 ,3,$400.00 ,1,0,3,0,0,0,5,4,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Sacred Heart Parish,,,412
8219,"$1,000.00 ",2,$500.00 ,1,$500.00 ,1,$500.00 ,1,$500.00 ,1,$500.00 ,1,$250.00 ,1,$250.00 ,1,$100.00 ,1,$0.00 ,0,"$4,100.00 ",1,0,1,0,0,0,5,2,2,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Calvary Episcopal Church,@hotmail.com,y,412
20371,$10.00 ,2,$28.00 ,5,$23.00 ,4,$7.00 ,2,$0.00 ,0,$6.00 ,3,$2.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$91.00 ,1,0,0,0,0,0,4,3,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,First United Methodist Church,@gmail.com,,412
20869,$13.20 ,5,$59.28 ,7,$130.00 ,5,$7.92 ,1,$50.00 ,2,$26.00 ,1,$26.00 ,1,$0.00 ,0,$26.00 ,1,$0.00 ,0,$373.40 ,2,0,0,0,0,0,5,4,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,Sacred Heart Parish,,,412
20645,"$1,197.00 ",6,$563.00 ,4,$0.00 ,0,$250.00 ,2,$360.00 ,3,$120.00 ,1,$443.00 ,4,$340.00 ,4,$200.00 ,3,$160.00 ,4,"$4,238.00 ",1,0,2,0,0,0,3,3,3,3,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,East Liberty Presbyterian Church,@msn.com,y,412
15030,$450.00 ,9,$350.00 ,7,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$800.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,412
20996,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,3,0,0,0,15206,,,,,,,,,,,,,,,,Keeper,,,,Prospect,,,,,,,412
7803,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,4,2,3,2,15206,,,,,Congregation Group,Congregations,,,EECM Staff Member,,,,,,,,,,,Prospect,,,,Eastminster Presbyterian Church,@yahoo.com,y,412
10574,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,4,2,3,0,15206,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,,@highmark.com,,412
18598,$0.00 ,0,$0.00 ,0,$310.00 ,2,$100.00 ,1,$77.25 ,2,$150.00 ,2,$50.00 ,1,$50.00 ,2,$50.00 ,1,$150.00 ,2,"$1,582.25 ",2,0,1,0,0,0,5,2,3,4,15206,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,Eastminster Presbyterian Church,@mail.sis.pitt.edu,y,412
16743,$0.00 ,0,$250.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$250.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,,@conceptgallery.com,y,412
17473,$0.00 ,0,$200.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,,@gmail.com,,412
10411,$315.00 ,14,$255.00 ,8,$175.00 ,2,$60.00 ,4,$100.00 ,1,$250.00 ,1,$350.00 ,2,$250.00 ,1,$0.00 ,0,$275.00 ,2,"$2,030.00 ",1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,Congregation Dor Hadash,@gmail.com,y,412
18776,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,@droz.com,y,412
22291,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@jenrocket.com,,412
19323,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@aol.com,,412
23273,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@hotmail.com,,412
22325,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@yahoo.com,,412
23311,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,412
22314,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@srcare.org,,412
23149,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,412
22324,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,412
22318,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@armada.net,,412
20772,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,@aol.com,y,412
23310,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,412
19627,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@aol.com,y,412
23318,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@pittsburhgpa.gov,,412
23312,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@jobcorps.org,,412
21498,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
21849,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
20146,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
20780,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
7460,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
21132,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
21860,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
21289,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
21412,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
20288,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
21061,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
20874,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,y,412
17898,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
16274,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
19078,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
20337,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
21089,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
20875,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
18589,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,,412
18965,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,y,412
20142,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
19240,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,,412
19115,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,y,412
20184,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,,412
18512,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
21851,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
21116,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Temple Sinai Congregation,,y,412
19077,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
18729,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,4,2,3,1,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
21602,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,y,412
19382,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
17995,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
19363,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
21560,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,,,,412
20059,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,Prospect,,,,Tree of Life Congregation,,y,412
20490,$0.00 ,0,$500.00 ,1,$0.00 ,0,$0.00 ,0,"$1,000.00 ",1,"$1,000.00 ",1,$500.00 ,1,$100.00 ,1,$0.00 ,0,$150.00 ,1,"$4,425.00 ",1,0,4,0,0,0,4,2,3,5,15206,,,,,,,,,,,,,,,,,Major Donor,Mid-level Donor,,,,,,Eastminster Presbyterian Church,@hotmail.com,y,412
18864,$0.00 ,0,$0.00 ,0,$250.00 ,1,"$1,000.00 ",1,$750.00 ,1,$0.00 ,0,$0.00 ,0,$65.00 ,2,$0.00 ,0,$0.00 ,0,"$2,200.00 ",2,0,1,0,0,0,4,3,3,3,15206,,,,,,,,Donor,,,,,,,,,,Mid-level Donor,,,,,,First Unitarian Church,@gmail.com,,412
21285,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$200.00 ,1,$200.00 ,1,"$5,400.00 ",1,0,1,0,0,0,4,3,3,4,15206,,,,,,,,,,,,,,,,,,Mid-level Donor,,,,,,,,,412
10987,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$1,000.00 ",1,"$1,020.00 ",2,$500.00 ,1,$0.00 ,0,"$2,520.00 ",1,0,3,0,0,0,3,3,2,0,15206,,,,,,,,,,,,,,,,,,Mid-level Donor,,,,,,,@brodkey.com,y,412
12361,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$1,177.40 ",3,$525.00 ,5,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$1,702.40 ",1,0,3,0,0,0,3,0,0,0,15206,,,,,,,,,,,,,,,,,,Mid-level Donor,,,,,,Calvary Episcopal Church,@aol.com,y,412
